Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
2550,US-2023-101526,2023-12-27,2023-12-31,Second Class,CUST-00022,Patty Perez,Corporate,United States,East,Maryland,Baltimore,21201,P-0041,Technology,Phones,Phone Charging Dock,2,29.99,0.15,50.98,11.23
2551,US-2023-101526,2023-12-27,2023-12-31,Second Class,CUST-00022,Patty Perez,Corporate,United States,East,Maryland,Baltimore,21201,P-0009,Furniture,Bookcases,5-Shelf Bookcase,1,189.99,0.2,151.99,32.94
2552,US-2023-101527,2023-12-27,2023-12-28,First Class,CUST-00299,Keith Jennings,Consumer,United States,West,California,Los Angeles,90012,P-0038,Technology,Phones,Wireless Desk Phone,4,79.99,0.0,319.96,86.62
2553,US-2023-101528,2023-12-28,2023-12-31,Second Class,CUST-00614,David Molina,Home Office,United States,West,Washington,Seattle,98101,P-0050,Technology,Accessories,Webcam 1080p,1,49.99,0.15,42.49,7.4
2554,US-2023-101528,2023-12-28,2023-12-31,Second Class,CUST-00614,David Molina,Home Office,United States,West,Washington,Seattle,98101,P-0042,Technology,Machines,All-in-One Inkjet Printer,4,189.99,0.0,759.96,150.8
2555,US-2023-101529,2023-12-28,2023-12-29,First Class,CUST-00409,Anthony Romero,Corporate,United States,East,Pennsylvania,Pittsburgh,15222,P-0029,Office Supplies,Labels,Shipping Label Roll,3,13.99,0.0,41.97,19.66
2556,US-2023-101530,2023-12-28,2024-01-04,Standard Class,CUST-00039,Elizabeth Fowler,Corporate,United States,East,Pennsylvania,Pittsburgh,15222,P-0011,Furniture,Bookcases,Modular Storage Bookcase,1,229.99,0.15,195.49,45.1
2557,US-2023-101531,2023-12-28,2024-01-04,Standard Class,CUST-00512,Curtis Taylor,Corporate,United States,South,North Carolina,Charlotte,28202,P-0012,Furniture,Furnishings,Desk Lamp - LED,4,39.99,0.0,159.96,61.71
2558,US-2023-101531,2023-12-28,2024-01-04,Standard Class,CUST-00512,Curtis Taylor,Corporate,United States,South,North Carolina,Charlotte,28202,P-0007,Furniture,Tables,Laminate Office Desk,3,219.99,0.0,659.97,200.12
2559,US-2023-101532,2023-12-28,2024-01-03,Standard Class,CUST-00126,Erin Edwards,Consumer,United States,South,North Carolina,Charlotte,28202,P-0042,Technology,Machines,All-in-One Inkjet Printer,3,189.99,0.1,512.97,56.27
2560,US-2023-101532,2023-12-28,2024-01-03,Standard Class,CUST-00126,Erin Edwards,Consumer,United States,South,North Carolina,Charlotte,28202,P-0022,Office Supplies,Storage,Plastic Storage Bin,1,17.99,0.0,17.99,7.57
2561,US-2023-101533,2023-12-29,2024-01-04,Standard Class,CUST-00163,Lindsey Walker,Corporate,United States,South,Florida,Orlando,32801,P-0026,Office Supplies,Art,Highlighter Pack (6pk),4,5.99,0.0,23.96,10.69
2562,US-2023-101533,2023-12-29,2024-01-04,Standard Class,CUST-00163,Lindsey Walker,Corporate,United States,South,Florida,Orlando,32801,P-0025,Office Supplies,Art,Colored Marker Set,4,11.99,0.1,43.16,17.07
2563,US-2023-101534,2023-12-30,2024-01-06,Standard Class,CUST-00626,Michael Miller,Consumer,United States,South,Louisiana,New Orleans,70112,P-0008,Furniture,Tables,Glass Top Side Table,1,149.99,0.2,119.99,19.29
2564,US-2023-101534,2023-12-30,2024-01-06,Standard Class,CUST-00626,Michael Miller,Consumer,United States,South,Louisiana,New Orleans,70112,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,1,129.99,0.1,116.99,23.82
2565,US-2023-101535,2023-12-30,2024-01-01,First Class,CUST-00555,Robert Morgan,Consumer,United States,South,Florida,Orlando,32801,P-0044,Technology,Machines,Paper Shredder,1,89.99,0.0,89.99,28.9
2566,US-2023-101535,2023-12-30,2024-01-01,First Class,CUST-00555,Robert Morgan,Consumer,United States,South,Florida,Orlando,32801,P-0022,Office Supplies,Storage,Plastic Storage Bin,2,17.99,0.1,32.38,10.61
2567,US-2023-101536,2023-12-30,2024-01-06,Standard Class,CUST-00004,Daniel Wagner,Consumer,United States,East,Maryland,Baltimore,21201,P-0011,Furniture,Bookcases,Modular Storage Bookcase,6,229.99,0.4,827.96,-142.99
2568,US-2023-101537,2023-12-30,2024-01-03,Second Class,CUST-00390,Scott Williams,Corporate,United States,West,California,San Francisco,94103,P-0004,Furniture,Chairs,Folding Guest Chair,2,74.99,0.0,149.98,58.43
2569,US-2023-101537,2023-12-30,2024-01-03,Second Class,CUST-00390,Scott Williams,Corporate,United States,West,California,San Francisco,94103,P-0033,Office Supplies,Supplies,Scissors 3-Pack,5,8.99,0.1,40.46,17.42
2570,US-2023-101537,2023-12-30,2024-01-03,Second Class,CUST-00390,Scott Williams,Corporate,United States,West,California,San Francisco,94103,P-0049,Technology,Accessories,Laptop Stand,1,39.99,0.0,39.99,14.97
2571,US-2023-101538,2023-12-30,2024-01-06,Standard Class,CUST-00194,Angelica Keith,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0039,Technology,Phones,VoIP Conference Phone,6,249.99,0.0,1499.94,300.82
2572,US-2023-101539,2023-12-30,2024-01-04,Standard Class,CUST-00176,Alex Hernandez,Home Office,United States,South,Tennessee,Nashville,37203,P-0046,Technology,Accessories,Wireless Mouse,3,24.99,0.1,67.47,18.21
2573,US-2023-101540,2023-12-31,2024-01-05,Standard Class,CUST-00344,Nichole Alvarez,Consumer,United States,South,North Carolina,Charlotte,28202,P-0001,Furniture,Chairs,Executive Leather Office Chair,2,289.99,0.3,405.99,9.65
2574,US-2023-101541,2023-12-31,2024-01-01,First Class,CUST-00419,Jeffrey Mills,Home Office,United States,Central,Missouri,Kansas City,64105,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),2,6.49,0.0,12.98,6.2
2575,US-2023-101541,2023-12-31,2024-01-01,First Class,CUST-00419,Jeffrey Mills,Home Office,United States,Central,Missouri,Kansas City,64105,P-0046,Technology,Accessories,Wireless Mouse,3,24.99,0.2,59.98,13.34
2576,US-2023-101542,2023-12-31,2024-01-06,Standard Class,CUST-00236,Kathryn Snyder,Consumer,United States,West,California,San Francisco,94103,P-0043,Technology,Machines,Laser Printer,2,399.99,0.1,719.98,88.08
2577,US-2023-101542,2023-12-31,2024-01-06,Standard Class,CUST-00236,Kathryn Snyder,Consumer,United States,West,California,San Francisco,94103,P-0045,Technology,Machines,Label Maker,5,44.99,0.2,179.96,24.15
2578,US-2023-101543,2023-12-31,2024-01-05,Standard Class,CUST-00575,Daniel Nguyen,Home Office,United States,Central,Texas,Dallas,75201,P-0041,Technology,Phones,Phone Charging Dock,4,29.99,0.0,119.96,41.52
2579,US-2024-101544,2024-01-01,2024-01-01,Same Day,CUST-00284,Shelia Wallace,Home Office,United States,East,New Jersey,Newark,07102,P-0001,Furniture,Chairs,Executive Leather Office Chair,4,289.99,0.0,1159.96,433.15
2580,US-2024-101545,2024-01-01,2024-01-01,Same Day,CUST-00572,Christian Vaughn,Consumer,United States,Central,Texas,Houston,77002,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,1,159.99,0.0,159.99,46.75
2581,US-2024-101545,2024-01-01,2024-01-01,Same Day,CUST-00572,Christian Vaughn,Consumer,United States,Central,Texas,Houston,77002,P-0043,Technology,Machines,Laser Printer,5,399.99,0.0,1999.95,230.2
2582,US-2024-101546,2024-01-02,2024-01-04,First Class,CUST-00480,Kaylee Hays,Consumer,United States,Central,Missouri,Kansas City,64105,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.15,297.49,54.97
2583,US-2024-101547,2024-01-02,2024-01-05,Second Class,CUST-00008,Gina Moore,Corporate,United States,Central,Illinois,Chicago,60601,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,5,12.99,0.0,64.95,29.35
2584,US-2024-101548,2024-01-02,2024-01-03,First Class,CUST-00350,Theodore Jones Jr.,Corporate,United States,East,Pennsylvania,Philadelphia,19102,P-0044,Technology,Machines,Paper Shredder,1,89.99,0.0,89.99,25.27
2585,US-2024-101549,2024-01-02,2024-01-07,Standard Class,CUST-00198,Spencer Haynes,Corporate,United States,West,Oregon,Portland,97201,P-0048,Technology,Accessories,USB-C Hub,1,34.99,0.0,34.99,12.9
2586,US-2024-101549,2024-01-02,2024-01-07,Standard Class,CUST-00198,Spencer Haynes,Corporate,United States,West,Oregon,Portland,97201,P-0013,Furniture,Furnishings,Wall Clock,2,24.99,0.3,34.99,7.7
2587,US-2024-101550,2024-01-02,2024-01-05,Second Class,CUST-00154,Devon Flores,Consumer,United States,West,California,San Francisco,94103,P-0012,Furniture,Furnishings,Desk Lamp - LED,1,39.99,0.2,31.99,9.9
2588,US-2024-101550,2024-01-02,2024-01-05,Second Class,CUST-00154,Devon Flores,Consumer,United States,West,California,San Francisco,94103,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,3,7.99,0.1,21.57,8.43
2589,US-2024-101551,2024-01-02,2024-01-09,Standard Class,CUST-00590,Melissa Taylor,Home Office,United States,West,California,San Diego,92101,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,2,129.99,0.0,259.98,92.01
2590,US-2024-101551,2024-01-02,2024-01-09,Standard Class,CUST-00590,Melissa Taylor,Home Office,United States,West,California,San Diego,92101,P-0025,Office Supplies,Art,Colored Marker Set,2,11.99,0.1,21.58,7.69
2591,US-2024-101552,2024-01-03,2024-01-03,Same Day,CUST-00503,Mr. Justin Green III,Corporate,United States,South,North Carolina,Charlotte,28202,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,2,9.49,0.0,18.98,8.67
2592,US-2024-101553,2024-01-03,2024-01-07,Second Class,CUST-00231,Jessica Stephens,Home Office,United States,Central,Minnesota,Minneapolis,55401,P-0029,Office Supplies,Labels,Shipping Label Roll,2,13.99,0.3,19.59,3.15
2593,US-2024-101554,2024-01-04,2024-01-04,Same Day,CUST-00595,Tanya Russell,Consumer,United States,South,Florida,Orlando,32801,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,5,129.99,0.1,584.96,154.15
2594,US-2024-101555,2024-01-04,2024-01-09,Standard Class,CUST-00350,Theodore Jones Jr.,Corporate,United States,East,Pennsylvania,Philadelphia,19102,P-0027,Office Supplies,Art,Sketch Pad,2,8.49,0.0,16.98,7.87
2595,US-2024-101556,2024-01-04,2024-01-06,First Class,CUST-00142,David Douglas Jr.,Consumer,United States,Central,Missouri,Kansas City,64105,P-0009,Furniture,Bookcases,5-Shelf Bookcase,3,189.99,0.2,455.98,77.02
2596,US-2024-101557,2024-01-04,2024-01-08,Standard Class,CUST-00467,Jason Beck,Corporate,United States,South,Tennessee,Nashville,37203,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.0,249.99,60.0
2597,US-2024-101557,2024-01-04,2024-01-08,Standard Class,CUST-00467,Jason Beck,Corporate,United States,South,Tennessee,Nashville,37203,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,2,12.99,0.1,23.38,8.43
2598,US-2024-101558,2024-01-04,2024-01-10,Standard Class,CUST-00140,Angel Perry,Consumer,United States,Central,Missouri,St. Louis,63101,P-0051,Technology,Copiers,Desktop Scanner,1,159.99,0.1,143.99,21.17
2599,US-2024-101558,2024-01-04,2024-01-10,Standard Class,CUST-00140,Angel Perry,Consumer,United States,Central,Missouri,St. Louis,63101,P-0005,Furniture,Tables,Adjustable Height Standing Desk,2,349.99,0.0,699.98,192.9
2600,US-2024-101558,2024-01-04,2024-01-10,Standard Class,CUST-00140,Angel Perry,Consumer,United States,Central,Missouri,St. Louis,63101,P-0050,Technology,Accessories,Webcam 1080p,2,49.99,0.0,99.98,30.36
2601,US-2024-101559,2024-01-06,2024-01-11,Standard Class,CUST-00414,Joanna Pacheco,Home Office,United States,Central,Texas,Houston,77002,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,2,9.49,0.1,17.08,7.02
2602,US-2024-101560,2024-01-06,2024-01-09,Second Class,CUST-00229,Michael Bradshaw,Corporate,United States,West,Washington,Seattle,98101,P-0004,Furniture,Chairs,Folding Guest Chair,1,74.99,0.3,52.49,5.99
2603,US-2024-101560,2024-01-06,2024-01-09,Second Class,CUST-00229,Michael Bradshaw,Corporate,United States,West,Washington,Seattle,98101,P-0051,Technology,Copiers,Desktop Scanner,2,159.99,0.15,271.98,13.83
2604,US-2024-101561,2024-01-06,2024-01-11,Standard Class,CUST-00647,Gregory Hill,Corporate,United States,South,Florida,Orlando,32801,P-0036,Office Supplies,Fasteners,Push Pins (50ct),4,4.49,0.2,14.37,5.59
2605,US-2024-101562,2024-01-07,2024-01-13,Standard Class,CUST-00174,Matthew Harrington,Consumer,United States,South,Tennessee,Nashville,37203,P-0041,Technology,Phones,Phone Charging Dock,2,29.99,0.0,59.98,20.27
2606,US-2024-101563,2024-01-07,2024-01-10,Second Class,CUST-00361,Parker Cain,Consumer,United States,South,Louisiana,New Orleans,70112,P-0004,Furniture,Chairs,Folding Guest Chair,2,74.99,0.15,127.48,36.24
2607,US-2024-101564,2024-01-07,2024-01-14,Standard Class,CUST-00599,Kimberly Sharp,Consumer,United States,Central,Texas,Dallas,75201,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,1,12.99,0.15,11.04,4.15
2608,US-2024-101564,2024-01-07,2024-01-14,Standard Class,CUST-00599,Kimberly Sharp,Consumer,United States,Central,Texas,Dallas,75201,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.15,10.19,3.75
2609,US-2024-101565,2024-01-07,2024-01-13,Standard Class,CUST-00451,Brittany Kim,Consumer,United States,East,New Jersey,Newark,07102,P-0041,Technology,Phones,Phone Charging Dock,2,29.99,0.0,59.98,19.77
2610,US-2024-101566,2024-01-08,2024-01-13,Standard Class,CUST-00581,William Evans,Consumer,United States,East,New Jersey,Newark,07102,P-0045,Technology,Machines,Label Maker,3,44.99,0.0,134.97,44.29
2611,US-2024-101566,2024-01-08,2024-01-13,Standard Class,CUST-00581,William Evans,Consumer,United States,East,New Jersey,Newark,07102,P-0044,Technology,Machines,Paper Shredder,1,89.99,0.0,89.99,28.57
2612,US-2024-101567,2024-01-08,2024-01-15,Standard Class,CUST-00470,Jeanette Harrison,Consumer,United States,South,Georgia,Atlanta,30303,P-0027,Office Supplies,Art,Sketch Pad,3,8.49,0.3,17.83,3.86
2613,US-2024-101567,2024-01-08,2024-01-15,Standard Class,CUST-00470,Jeanette Harrison,Consumer,United States,South,Georgia,Atlanta,30303,P-0010,Furniture,Bookcases,Corner Bookcase,6,159.99,0.2,767.95,228.19
2614,US-2024-101567,2024-01-08,2024-01-15,Standard Class,CUST-00470,Jeanette Harrison,Consumer,United States,South,Georgia,Atlanta,30303,P-0050,Technology,Accessories,Webcam 1080p,2,49.99,0.2,79.98,14.38
2615,US-2024-101568,2024-01-08,2024-01-10,Second Class,CUST-00043,Sherry Decker,Corporate,United States,Central,Missouri,St. Louis,63101,P-0050,Technology,Accessories,Webcam 1080p,3,49.99,0.0,149.97,50.66
2616,US-2024-101569,2024-01-09,2024-01-15,Standard Class,CUST-00594,Randy Smith,Consumer,United States,Central,Missouri,Kansas City,64105,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),2,9.99,0.3,13.99,3.13
2617,US-2024-101570,2024-01-10,2024-01-15,Standard Class,CUST-00132,Dustin Jordan,Corporate,United States,Central,Texas,Dallas,75201,P-0015,Furniture,Furnishings,Desk Organizer Tray,1,19.99,0.4,11.99,1.1
2618,US-2024-101570,2024-01-10,2024-01-15,Standard Class,CUST-00132,Dustin Jordan,Corporate,United States,Central,Texas,Dallas,75201,P-0043,Technology,Machines,Laser Printer,4,399.99,0.15,1359.97,137.51
2619,US-2024-101570,2024-01-10,2024-01-15,Standard Class,CUST-00132,Dustin Jordan,Corporate,United States,Central,Texas,Dallas,75201,P-0048,Technology,Accessories,USB-C Hub,5,34.99,0.0,174.95,61.59
2620,US-2024-101571,2024-01-10,2024-01-14,Standard Class,CUST-00175,Nicole Herring,Consumer,United States,South,Tennessee,Nashville,37203,P-0045,Technology,Machines,Label Maker,2,44.99,0.0,89.98,26.12
2621,US-2024-101572,2024-01-10,2024-01-14,Second Class,CUST-00200,Nathan Freeman,Home Office,United States,East,Massachusetts,Boston,02108,P-0045,Technology,Machines,Label Maker,1,44.99,0.0,44.99,14.26
2622,US-2024-101573,2024-01-11,2024-01-13,Second Class,CUST-00454,Cynthia Vang,Consumer,United States,Central,Illinois,Chicago,60601,P-0051,Technology,Copiers,Desktop Scanner,3,159.99,0.1,431.97,70.19
2623,US-2024-101573,2024-01-11,2024-01-13,Second Class,CUST-00454,Cynthia Vang,Consumer,United States,Central,Illinois,Chicago,60601,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),7,16.99,0.0,118.93,48.89
2624,US-2024-101573,2024-01-11,2024-01-13,Second Class,CUST-00454,Cynthia Vang,Consumer,United States,Central,Illinois,Chicago,60601,P-0043,Technology,Machines,Laser Printer,4,399.99,0.1,1439.96,111.12
2625,US-2024-101574,2024-01-11,2024-01-17,Standard Class,CUST-00490,Lance Simmons,Corporate,United States,South,Florida,Miami,33130,P-0013,Furniture,Furnishings,Wall Clock,2,24.99,0.0,49.98,23.24
2626,US-2024-101575,2024-01-12,2024-01-16,Second Class,CUST-00647,Gregory Hill,Corporate,United States,South,Florida,Orlando,32801,P-0048,Technology,Accessories,USB-C Hub,3,34.99,0.2,83.98,19.81
2627,US-2024-101576,2024-01-12,2024-01-19,Standard Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,4,7.99,0.15,27.17,9.43
2628,US-2024-101577,2024-01-12,2024-01-13,First Class,CUST-00626,Michael Miller,Consumer,United States,South,Louisiana,New Orleans,70112,P-0050,Technology,Accessories,Webcam 1080p,2,49.99,0.0,99.98,32.41
2629,US-2024-101577,2024-01-12,2024-01-13,First Class,CUST-00626,Michael Miller,Consumer,United States,South,Louisiana,New Orleans,70112,P-0002,Furniture,Chairs,Mesh Task Chair,2,129.99,0.0,259.98,85.16
2630,US-2024-101577,2024-01-12,2024-01-13,First Class,CUST-00626,Michael Miller,Consumer,United States,South,Louisiana,New Orleans,70112,P-0051,Technology,Copiers,Desktop Scanner,2,159.99,0.1,287.98,47.77
2631,US-2024-101578,2024-01-13,2024-01-15,First Class,CUST-00436,Sophia Johnson,Consumer,United States,East,Massachusetts,Boston,02108,P-0039,Technology,Phones,VoIP Conference Phone,2,249.99,0.0,499.98,116.66
2632,US-2024-101579,2024-01-13,2024-01-17,Standard Class,CUST-00275,Joyce Bowen,Consumer,United States,East,Massachusetts,Boston,02108,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),4,8.99,0.1,32.36,14.01
2633,US-2024-101579,2024-01-13,2024-01-17,Standard Class,CUST-00275,Joyce Bowen,Consumer,United States,East,Massachusetts,Boston,02108,P-0025,Office Supplies,Art,Colored Marker Set,4,11.99,0.2,38.37,11.42
2634,US-2024-101579,2024-01-13,2024-01-17,Standard Class,CUST-00275,Joyce Bowen,Consumer,United States,East,Massachusetts,Boston,02108,P-0007,Furniture,Tables,Laminate Office Desk,1,219.99,0.3,153.99,13.08
2635,US-2024-101579,2024-01-13,2024-01-17,Standard Class,CUST-00275,Joyce Bowen,Consumer,United States,East,Massachusetts,Boston,02108,P-0026,Office Supplies,Art,Highlighter Pack (6pk),3,5.99,0.3,12.58,3.45
2636,US-2024-101580,2024-01-13,2024-01-17,Second Class,CUST-00256,Kristen Davis,Corporate,United States,East,Massachusetts,Boston,02108,P-0024,Office Supplies,Storage,Desktop File Organizer,1,22.99,0.1,20.69,7.21
2637,US-2024-101581,2024-01-13,2024-01-14,First Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0050,Technology,Accessories,Webcam 1080p,1,49.99,0.1,44.99,13.12
2638,US-2024-101581,2024-01-13,2024-01-14,First Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0022,Office Supplies,Storage,Plastic Storage Bin,2,17.99,0.1,32.38,8.4
2639,US-2024-101582,2024-01-13,2024-01-16,Second Class,CUST-00084,Paul Jones,Consumer,United States,East,Maryland,Baltimore,21201,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.0,379.98,68.07
2640,US-2024-101582,2024-01-13,2024-01-16,Second Class,CUST-00084,Paul Jones,Consumer,United States,East,Maryland,Baltimore,21201,P-0006,Furniture,Tables,Round Conference Table,3,599.99,0.0,1799.97,573.4
2641,US-2024-101582,2024-01-13,2024-01-16,Second Class,CUST-00084,Paul Jones,Consumer,United States,East,Maryland,Baltimore,21201,P-0051,Technology,Copiers,Desktop Scanner,1,159.99,0.0,159.99,41.8
2642,US-2024-101583,2024-01-14,2024-01-19,Standard Class,CUST-00515,Angelica Parker,Consumer,United States,West,Washington,Seattle,98101,P-0037,Office Supplies,Fasteners,Rubber Bands (1lb),4,5.49,0.1,19.76,8.78
2643,US-2024-101583,2024-01-14,2024-01-19,Standard Class,CUST-00515,Angelica Parker,Consumer,United States,West,Washington,Seattle,98101,P-0049,Technology,Accessories,Laptop Stand,3,39.99,0.0,119.97,51.22
2644,US-2024-101584,2024-01-14,2024-01-16,First Class,CUST-00162,Jennifer Adkins,Consumer,United States,East,New Jersey,Newark,07102,P-0033,Office Supplies,Supplies,Scissors 3-Pack,4,8.99,0.1,32.36,12.42
